source,t_frame,seq,epoch,body_sha256,http_status,elapsed_ms,symbol,bid_levels_src_order_preserved,ask_levels_src_order_preserved,ltp,open,high,low,yclose,close_published,day_trades,day_volume,day_value_mn,stats_raw,n_bid_levels,n_ask_levels,src_order_preserved,buy_pct,sell_pct,total_buy_volume,total_sell_volume,raw_keys,zero_fields,dup_payload,best_bid,best_ask,bid_qty1,ask_qty1,bid_depth_top3,ask_depth_top3,bid_depth_top5,ask_depth_top5,bid_depth_all,ask_depth_all,n_bid,n_ask,spread,spread_ticks,mid,microprice,crossed,locked,one_sided,empty,largest_wall_side,largest_wall_price,largest_wall_qty,largest_wall_share,bid_weighted_depth,ask_weighted_depth,n_level_events,unchanged_run,imb_l1,imb_top3,imb_top5,imb_all,imb_weighted,book_primary,book_agree,book_diff,xcheck_dt_s,frame_no,t_prev_frame,frame_dt_s,w_t_source,w_ltp,w_day_trades,w_day_volume,w_day_value_mn,w_market_category,w_high,w_low,w_open,w_yclose,watch_age_s,watch_src_age_s,mkt_up,mkt_down,mkt_n,tape_d_trades,tape_d_volume,tape_d_value_mn,tape_vwap,tape_rows,tape_last_price,tape_monotone_break,snap_d_trades,snap_d_volume,snap_d_value_mn,snap_vwap,snap_monotone_break,int_d_volume,int_d_trades,int_vwap,int_source,side_score,side_truth,side_conf,signed_int_volume,ev_n,ev_bid_add_qty,ev_bid_reduce_qty,ev_ask_add_qty,ev_ask_reduce_qty,ev_bid_replenish,ev_ask_replenish,ev_ask_touch_consumed,ev_bid_touch_consumed,ev_ask_cancel_away,ev_bid_cancel_away,ev_sweeps,market_trades,market_volume,market_value_mn,mkt_stat_up,mkt_stat_down,mkt_stat_flat,market_age_s,upper_limit,lower_limit,tick_size,ref_from_future,shares_to_door,door_visible,bid_at_upper_limit,ask_at_lower_limit,block_trades_today,block_quantity_today,one_frame_pressure,liquidity_top5,liquidity_change_w,mid_change_w_ticks,mid_change_1_ticks,bid_pressure_frac_w,persistent_bid_pressure,ask_thin_ratio_w,ask_thinning,bid_replenish_events_w,bid_net_add_w,bid_replenishment,multi_level_transition,spread_stable,core_run,time_persistence,price_response_ok,composite_score,composite,composite_episode_start,composite_episode_id,mirror_composite,b_imb_l1,b_imb_top5,b_imb_weighted,b_largest_wall_bid,b_one_frame_pressure,ask_touch_depleted,bid_touch_depleted,ask_replenished_after_depletion,resilience_frames,stale_book,stale_watch,bad_book,fwd_mid_ticks_h2,fwd_up_h2,fwd_down_h2,fwd_valid_h2,fwd_ltp_ticks_h2,fwd_mid_ticks_h4,fwd_up_h4,fwd_down_h4,fwd_valid_h4,fwd_ltp_ticks_h4,fwd_mid_ticks_h8,fwd_up_h8,fwd_down_h8,fwd_valid_h8,fwd_ltp_ticks_h8,split,tod_bucket,spread_bucket,state,state_age,is_transition
lankabd_depth,2026-09-08 04:09:12.913277+00:00,1305,17ba1881a43a46fcb97194e10400be46,57ee1923561839d0afea1f7ca4118c8d0ba17ef256b82b3142032823de68dba9,200,323,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,234.0,202179.0,4.441,,10,10,True,60.79,39.21,571666.0,368652.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.8,21.9,30730.0,21486.0,190982.0,99677.0,349015.0,186868.0,571666.0,368652.0,10,10,0.09999999999999787,1.0,21.85,21.858851692967672,False,False,False,False,bid,21.5,112640.0,0.11978926278131441,131531.30719655257,79290.2642601297,0,5,0.1770338593534549,0.314130991987174,0.30257910775299834,0.21589930215097447,0.24779742687363895,lankabd_depth,1.0,0.0,0.327142,93,2026-09-08 04:09:03.106806+00:00,9.806471,2026-09-08 04:08:32+00:00,21.9,240.0,207548.0,4.559,B-EQ,22.1,21.7,21.7,21.5,15.754944,40.913277,305,304,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8811.0,13375362.0,331.246,308.0,9.0,23.0,42.532997,23.6,19.4,0.1,False,368652.0,False,False,False,0.0,0.0,0.0,535883.0,116612.0,-0.9999999999999787,0.0,1.0,True,1.3834695569770197,False,0.0,69543.0,True,False,True,0,False,False,3,False,False,,False,False,True,True,True,False,False,False,False,,True,False,False,0.0,False,False,True,0.0,,False,False,False,0.0,0.9999999999999787,True,False,True,0.0,dev,0,1,STALE,2,False
lankabd_depth,2026-09-08 04:09:22.726129+00:00,1319,17ba1881a43a46fcb97194e10400be46,57ee1923561839d0afea1f7ca4118c8d0ba17ef256b82b3142032823de68dba9,200,329,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,234.0,202179.0,4.441,,10,10,True,60.79,39.21,571666.0,368652.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.8,21.9,30730.0,21486.0,190982.0,99677.0,349015.0,186868.0,571666.0,368652.0,10,10,0.09999999999999787,1.0,21.85,21.858851692967672,False,False,False,False,bid,21.5,112640.0,0.11978926278131441,131531.30719655257,79290.2642601297,0,6,0.1770338593534549,0.314130991987174,0.30257910775299834,0.21589930215097447,0.24779742687363895,lankabd_depth,1.0,0.0,0.316537,94,2026-09-08 04:09:12.913277+00:00,9.812852,2026-09-08 04:08:32+00:00,21.9,240.0,207548.0,4.559,B-EQ,22.1,21.7,21.7,21.5,25.567796,50.726129,305,304,636,14.0,14872.0,0.3260000000000005,21.920387305002723,1,21.9,False,0.0,0.0,0.0,,False,14872.0,14.0,21.920387305002723,exchange_stamped_tape,1.0,INFERRED,medium,14872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8811.0,13375362.0,331.246,308.0,9.0,23.0,52.345849,23.6,19.4,0.1,False,368652.0,False,False,False,0.0,0.0,0.0,535883.0,0.0,0.0,0.0,1.0,True,1.0,False,0.0,0.0,True,False,True,0,False,True,4,False,False,,False,False,True,True,True,False,False,False,False,,True,False,False,0.0,False,False,True,0.0,0.9999999999999787,True,False,True,0.0,0.9999999999999787,True,False,True,0.0,dev,0,1,STALE,3,False
lankabd_depth,2026-09-08 04:09:39.633428+00:00,1333,17ba1881a43a46fcb97194e10400be46,57ee1923561839d0afea1f7ca4118c8d0ba17ef256b82b3142032823de68dba9,200,343,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,234.0,202179.0,4.441,,10,10,True,60.79,39.21,571666.0,368652.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.8,21.9,30730.0,21486.0,190982.0,99677.0,349015.0,186868.0,571666.0,368652.0,10,10,0.09999999999999787,1.0,21.85,21.858851692967672,False,False,False,False,bid,21.5,112640.0,0.11978926278131441,131531.30719655257,79290.2642601297,0,7,0.1770338593534549,0.314130991987174,0.30257910775299834,0.21589930215097447,0.24779742687363895,lankabd_depth,1.0,0.0,0.300992,95,2026-09-08 04:09:22.726129+00:00,16.907299,2026-09-08 04:09:07+00:00,21.9,251.0,214073.0,4.702,B-EQ,22.1,21.7,21.7,21.5,10.369983,32.633428,311,299,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.0,14907273.0,382.622,313.0,7.0,26.0,8.092836,23.6,19.4,0.1,False,368652.0,False,False,False,0.0,0.0,0.0,535883.0,0.0,0.0,0.0,1.0,True,1.0,False,0.0,0.0,True,False,True,0,False,True,4,False,False,,False,False,True,True,True,False,False,False,False,,True,False,False,,False,False,False,0.0,0.9999999999999787,True,False,True,0.0,0.9999999999999787,True,False,True,0.0,dev,0,1,STALE,4,False
lankabd_depth,2026-09-08 04:09:49.503500+00:00,1347,17ba1881a43a46fcb97194e10400be46,57ee1923561839d0afea1f7ca4118c8d0ba17ef256b82b3142032823de68dba9,200,324,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,234.0,202179.0,4.441,,10,10,True,60.79,39.21,571666.0,368652.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.8,21.9,30730.0,21486.0,190982.0,99677.0,349015.0,186868.0,571666.0,368652.0,10,10,0.09999999999999787,1.0,21.85,21.858851692967672,False,False,False,False,bid,21.5,112640.0,0.11978926278131441,131531.30719655257,79290.2642601297,0,8,0.1770338593534549,0.314130991987174,0.30257910775299834,0.21589930215097447,0.24779742687363895,lankabd_depth,1.0,0.0,0.321571,96,2026-09-08 04:09:39.633428+00:00,9.870072,2026-09-08 04:09:07+00:00,21.9,251.0,214073.0,4.702,B-EQ,22.1,21.7,21.7,21.5,20.240055,42.5035,311,299,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.0,14907273.0,382.622,313.0,7.0,26.0,17.962908,23.6,19.4,0.1,False,368652.0,False,False,False,0.0,0.0,0.0,535883.0,0.0,0.0,0.0,1.0,True,1.0,False,0.0,0.0,True,False,True,0,False,True,4,False,False,,False,False,True,True,True,False,False,False,False,,True,False,False,0.9999999999999787,True,False,True,0.0,0.9999999999999787,True,False,True,0.0,0.9999999999999787,True,False,True,0.0,dev,0,1,STALE,5,False
lankabd_depth,2026-09-08 04:10:06.198327+00:00,1361,17ba1881a43a46fcb97194e10400be46,9e5073af35089f2e35841b44aea02f5ef6f7e1f43a625c3ac3400506cc7a9e98,200,320,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,0,0,True,0.0,0.0,0.0,0.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,False,False,False,True,,,0.0,0.0,0.0,0.0,20,0,,,,,,lankabd_depth,0.0,20.0,0.327005,97,2026-09-08 04:09:49.503500+00:00,16.694827,2026-09-08 04:09:22+00:00,21.9,264.0,227945.0,5.006,B-EQ,22.1,21.7,21.7,21.5,6.251174,44.198327,313,295,636,,,,,0,,False,31.0,26766.0,0.5860000000000003,21.893446910259296,False,26766.0,31.0,21.893446910259296,snapshot_day_totals,0.8689382051859524,INFERRED,low,23258.000000007203,20.0,0.0,571666.0,0.0,368652.0,0.0,0.0,0.0,26766.0,347166.0,540936.0,0.0,9812.0,14907273.0,382.622,313.0,7.0,26.0,34.657735,23.6,19.4,0.1,False,,False,False,False,0.0,0.0,,0.0,-535883.0,,,0.8333333333333334,True,0.0,True,0.0,-571666.0,False,False,False,1,False,False,2,False,False,,False,False,False,False,False,False,False,False,False,,False,False,True,,False,False,False,0.0,,False,False,False,0.0,,False,False,False,0.0,dev,0,-1,NO_BOOK,0,True
lankabd_depth,2026-09-08 04:10:16.682108+00:00,1375,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,335,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],False,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,20,0,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.311354,98,2026-09-08 04:10:06.198327+00:00,10.483781,2026-09-08 04:09:22+00:00,21.9,264.0,227945.0,5.006,B-EQ,22.1,21.7,21.7,21.5,16.734955,54.682108,313,295,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,20.0,673522.0,-0.0,390828.0,-0.0,9.0,9.0,0.0,0.0,-0.0,-0.0,0.0,9812.0,14907273.0,382.622,313.0,7.0,26.0,45.141516,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.3699681506342618,642085.0,106202.0,0.9999999999999787,,0.8333333333333334,True,1.0824057623563157,False,9.0,101856.0,True,False,False,0,False,True,3,False,False,,False,False,True,False,True,True,False,False,False,,False,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,BID_PRESSURE_BUILDING,0,True
lankabd_depth,2026-09-08 04:10:32.758743+00:00,1389,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,374,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,0,1,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.296778,99,2026-09-08 04:10:16.682108+00:00,16.076635,2026-09-08 04:10:02+00:00,21.9,266.0,228946.0,5.027,B-EQ,22.1,21.7,21.7,21.5,3.721064,30.758743,320,292,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,16084710.0,421.799,323.0,6.0,24.0,1.093515,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.0,642085.0,106202.0,0.9999999999999787,0.0,0.8333333333333334,True,1.0824057623563157,False,9.0,101856.0,True,False,False,0,False,True,3,False,False,,False,False,True,False,True,False,False,False,False,,False,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,BID_PRESSURE_BUILDING,1,False
lankabd_depth,2026-09-08 04:10:42.556474+00:00,1403,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,324,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,0,2,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.324283,100,2026-09-08 04:10:32.758743+00:00,9.797731,2026-09-08 04:10:02+00:00,21.9,266.0,228946.0,5.027,B-EQ,22.1,21.7,21.7,21.5,13.518795,40.556474,320,292,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,16084710.0,421.799,323.0,6.0,24.0,10.891246,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.0,642085.0,106202.0,0.9999999999999787,0.0,0.8333333333333334,True,1.0824057623563157,False,9.0,101856.0,True,False,False,0,False,True,3,False,False,,False,False,True,False,True,False,False,False,False,,False,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,BID_PRESSURE_BUILDING,2,False
lankabd_depth,2026-09-08 04:10:52.361039+00:00,1417,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,322,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,0,3,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.323225,101,2026-09-08 04:10:42.556474+00:00,9.804565,2026-09-08 04:10:02+00:00,21.9,266.0,228946.0,5.027,B-EQ,22.1,21.7,21.7,21.5,23.32336,50.361039,320,292,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,16084710.0,421.799,323.0,6.0,24.0,20.695811,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.0,642085.0,106202.0,0.9999999999999787,0.0,0.8333333333333334,True,1.0824057623563157,False,9.0,101856.0,True,False,False,0,False,True,3,False,False,,False,False,True,False,True,False,False,False,False,,True,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,STALE,0,True
lankabd_depth,2026-09-08 04:11:06.486815+00:00,1431,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,324,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,0,4,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.321767,102,2026-09-08 04:10:52.361039+00:00,14.125776,2026-09-08 04:10:33+00:00,21.9,269.0,230947.0,5.071,B-EQ,22.1,21.7,21.7,21.5,7.351607,33.486815,322,291,636,6.0,3502.0,0.07599999999999962,21.701884637349977,1,22.0,False,0.0,0.0,0.0,,False,3502.0,6.0,21.701884637349977,exchange_stamped_tape,-1.0,INFERRED,medium,-3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,16084710.0,421.799,323.0,6.0,24.0,34.821587,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.0,642085.0,106202.0,0.9999999999999787,0.0,0.8333333333333334,True,1.0824057623563157,False,9.0,101856.0,True,False,False,0,False,True,3,False,False,,False,False,True,False,True,False,False,False,False,,True,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,STALE,1,False
lankabd_depth,2026-09-08 04:11:16.291567+00:00,1445,17ba1881a43a46fcb97194e10400be46,a3dd829dd0c75f7193576e134bf2cdbaa0298d8da25be4bc4d2c6c42043b331a,200,321,BEXIMCO,,,21.9,21.7,22.1,21.7,21.5,0.0,265.0,228945.0,5.027,,10,10,True,63.28,36.72,673522.0,390828.0,"['buyPercentage', 'buyPriceTable', 'closePrice', 'dataGrid', 'daysHigh', 'daysLow', 'exchange', 'lastTradePrice', 'noOfTrade', 'openPrice', 'sellPercentage', 'sellPriceTable', 'symbol', 'totalBuyVolume', 'totalSellVolume', 'totalValueBDT', 'totalValueMN', 'totalVolume', 'yClosePrice', 'yDaysHigh', 'yDaysLow', 'yLastTradePrice', 'yNoOfTrade', 'yOpenPrice', 'yTotalValueBDT', 'yTotalVolume', 'yesterdayClosePrice']",['close_published'],True,21.9,22.0,25129.0,40546.0,117967.0,120465.0,439818.0,202267.0,673522.0,390828.0,10,10,0.10000000000000142,1.0,21.95,21.93826265702322,False,False,False,False,bid,21.5,208640.0,0.1960257434114718,138061.2137723991,96724.99133065042,0,5,-0.23474685953559193,-0.010476781640048316,0.3699681506342618,0.2656024803870907,0.17605899130064254,lankabd_depth,1.0,0.0,0.325734,103,2026-09-08 04:11:06.486815+00:00,9.804752,2026-09-08 04:10:33+00:00,21.9,269.0,230947.0,5.071,B-EQ,22.1,21.7,21.7,21.5,17.156359,43.291567,322,291,636,,,,,0,,False,0.0,0.0,0.0,,False,0.0,0.0,,snapshot_day_totals,,NOT_OBSERVABLE,none,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,16084710.0,421.799,323.0,6.0,24.0,44.626339,23.6,19.4,0.1,False,390828.0,False,False,False,0.0,0.0,0.0,642085.0,642085.0,,0.0,1.0,True,,False,9.0,673522.0,True,False,True,0,False,False,3,False,False,,False,False,True,False,True,False,False,False,False,,True,False,False,0.0,False,False,True,0.0,0.0,False,False,True,0.0,0.0,False,False,True,0.0,dev,0,1,STALE,2,False
